x,y
639.0,1038.0
639.0,1032.0
639.0,1026.0
639.0,1020.0
639.0,1014.0
639.0,1008.0
639.0,1002.0
639.0,996.0
639.0,990.0
639.0,984.0
639.0,978.0
639.0,972.0
639.0,966.0
639.0,960.0
639.0,954.0
639.0,948.0
639.0,942.0
639.0,936.0
639.0,930.0
639.0,924.0
639.0,918.0
639.0,912.0
639.0,906.0
639.0,900.0
639.0,894.0
642.0,1539.0
642.0,1533.0
642.0,1527.0
642.0,1521.0
642.0,1515.0
642.0,1509.0
642.0,1503.0
642.0,1497.0
642.0,1491.0
642.0,1173.0
642.0,1167.0
642.0,1161.0
642.0,1155.0
642.0,1149.0
642.0,1119.0
642.0,1113.0
642.0,441.0
642.0,399.0
642.0,393.0
642.0,387.0
642.0,381.0
642.0,375.0
642.0,369.0
642.0,363.0
642.0,315.0
642.0,309.0
642.0,303.0
645.0,1950.0
645.0,1944.0
645.0,1938.0
645.0,1932.0
645.0,1926.0
645.0,1884.0
645.0,1878.0
645.0,1872.0
645.0,1866.0
645.0,1860.0
645.0,1854.0
645.0,1536.0
645.0,1530.0
645.0,1524.0
645.0,1518.0
645.0,1512.0
645.0,1506.0
645.0,1500.0
645.0,1494.0
645.0,1488.0
645.0,1146.0
645.0,1116.0
645.0,1110.0
645.0,1104.0
645.0,1038.0
645.0,1032.0
645.0,1026.0
645.0,1020.0
645.0,1014.0
645.0,1008.0
645.0,1002.0
645.0,996.0
645.0,990.0
645.0,984.0
645.0,978.0
645.0,972.0
645.0,966.0
645.0,960.0
645.0,954.0
645.0,918.0
645.0,912.0
645.0,906.0
645.0,900.0
645.0,894.0
645.0,336.0
648.0,1695.0
648.0,1539.0
648.0,1533.0
648.0,1527.0
648.0,1515.0
648.0,1509.0
648.0,1503.0
648.0,1497.0
648.0,1491.0
648.0,1485.0
648.0,1161.0
648.0,1155.0
648.0,1149.0
648.0,465.0
648.0,429.0
648.0,399.0
648.0,393.0
648.0,381.0
648.0,375.0
648.0,363.0
648.0,315.0
648.0,309.0
648.0,303.0
651.0,1950.0
651.0,1944.0
651.0,1938.0
651.0,1932.0
651.0,1926.0
651.0,1884.0
651.0,1878.0
651.0,1872.0
651.0,1866.0
651.0,1860.0
651.0,1854.0
651.0,1536.0
651.0,1530.0
651.0,1524.0
651.0,1518.0
651.0,1512.0
651.0,1506.0
651.0,1500.0
651.0,1494.0
651.0,1488.0
651.0,1146.0
651.0,1116.0
651.0,1110.0
651.0,1104.0
651.0,1038.0
651.0,1032.0
651.0,1026.0
651.0,1020.0
651.0,1014.0
651.0,1008.0
651.0,1002.0
651.0,996.0
651.0,990.0
651.0,984.0
651.0,978.0
651.0,972.0
651.0,966.0
651.0,960.0
651.0,954.0
651.0,918.0
651.0,912.0
651.0,906.0
651.0,900.0
651.0,894.0
654.0,1929.0
654.0,1923.0
654.0,1695.0
654.0,1689.0
654.0,1539.0
654.0,1533.0
654.0,1527.0
654.0,1509.0
654.0,1503.0
654.0,1497.0
654.0,1491.0
654.0,1485.0
654.0,1197.0
654.0,1191.0
654.0,1185.0
654.0,1155.0
654.0,1149.0
654.0,465.0
654.0,429.0
654.0,405.0
654.0,399.0
654.0,393.0
654.0,381.0
654.0,375.0
654.0,321.0
654.0,315.0
654.0,309.0
654.0,201.0
657.0,1938.0
657.0,1932.0
657.0,1926.0
657.0,1920.0
657.0,1914.0
657.0,1908.0
657.0,1884.0
657.0,1878.0
657.0,1866.0
657.0,1506.0
657.0,1500.0
657.0,1494.0
657.0,1026.0
657.0,1020.0
657.0,1014.0
657.0,1008.0
657.0,1002.0
657.0,996.0
660.0,1929.0
660.0,1923.0
660.0,1701.0
660.0,1695.0
660.0,1689.0
660.0,1539.0
660.0,1533.0
660.0,1527.0
660.0,1503.0
660.0,1497.0
660.0,1491.0
660.0,1485.0
660.0,1461.0
660.0,1455.0
660.0,1443.0
660.0,1197.0
660.0,1191.0
660.0,1185.0
660.0,1155.0
660.0,1149.0
660.0,507.0
660.0,459.0
660.0,429.0
660.0,423.0
660.0,405.0
660.0,399.0
660.0,393.0
660.0,381.0
660.0,327.0
660.0,321.0
660.0,315.0
660.0,309.0
660.0,201.0
660.0,195.0
663.0,1926.0
663.0,1920.0
663.0,1914.0
663.0,1908.0
663.0,1902.0
663.0,1896.0
663.0,1536.0
663.0,1530.0
663.0,1500.0
663.0,1494.0
666.0,1695.0
666.0,1689.0
666.0,1539.0
666.0,1533.0
666.0,1527.0
666.0,1503.0
666.0,1497.0
666.0,1491.0
666.0,1485.0
666.0,1461.0
666.0,1455.0
666.0,1449.0
666.0,1443.0
666.0,1437.0
666.0,1197.0
666.0,1191.0
666.0,1185.0
666.0,429.0
666.0,423.0
666.0,417.0
666.0,399.0
666.0,393.0
666.0,327.0
666.0,321.0
666.0,315.0
666.0,297.0
666.0,207.0
666.0,201.0
666.0,195.0
669.0,1926.0
669.0,1920.0
669.0,1914.0
669.0,1908.0
669.0,1902.0
669.0,1896.0
669.0,1536.0
669.0,1530.0
669.0,1500.0
669.0,1494.0
672.0,1539.0
672.0,1533.0
672.0,1527.0
672.0,1503.0
672.0,1497.0
672.0,1491.0
672.0,1485.0
672.0,1461.0
672.0,1455.0
672.0,1449.0
672.0,1443.0
672.0,1437.0
672.0,1425.0
672.0,1197.0
672.0,1191.0
672.0,1185.0
672.0,651.0
672.0,645.0
672.0,435.0
672.0,411.0
672.0,399.0
672.0,393.0
672.0,387.0
672.0,327.0
672.0,321.0
672.0,207.0
672.0,201.0
672.0,195.0
675.0,1914.0
675.0,1908.0
675.0,1902.0
675.0,1536.0
675.0,1530.0
675.0,1518.0
675.0,1500.0
675.0,1494.0
678.0,1539.0
678.0,1533.0
678.0,1527.0
678.0,1515.0
678.0,1497.0
678.0,1491.0
678.0,1485.0
678.0,1455.0
678.0,1449.0
678.0,1443.0
678.0,1437.0
678.0,1431.0
678.0,1425.0
678.0,1419.0
678.0,1197.0
678.0,1191.0
678.0,1185.0
678.0,657.0
678.0,651.0
678.0,645.0
678.0,435.0
678.0,411.0
678.0,387.0
678.0,381.0
678.0,321.0
678.0,207.0
678.0,201.0
678.0,195.0
681.0,1818.0
681.0,1812.0
681.0,1806.0
681.0,1536.0
681.0,1530.0
681.0,1524.0
681.0,1518.0
681.0,1512.0
681.0,516.0
684.0,1539.0
684.0,1533.0
684.0,1527.0
684.0,1521.0
684.0,1515.0
684.0,1509.0
684.0,1497.0
684.0,1491.0
684.0,1485.0
684.0,1449.0
684.0,1443.0
684.0,1437.0
684.0,1431.0
684.0,1425.0
684.0,1419.0
684.0,1197.0
684.0,1191.0
684.0,1185.0
684.0,651.0
684.0,645.0
684.0,453.0
684.0,411.0
684.0,405.0
684.0,387.0
684.0,381.0
684.0,327.0
684.0,321.0
684.0,273.0
684.0,231.0
684.0,207.0
684.0,201.0
684.0,195.0
687.0,1818.0
687.0,1812.0
687.0,1806.0
687.0,1536.0
687.0,1530.0
687.0,1524.0
687.0,1518.0
687.0,1512.0
687.0,1506.0
687.0,1500.0
687.0,1494.0
690.0,1539.0
690.0,1533.0
690.0,1527.0
690.0,1515.0
690.0,1509.0
690.0,1503.0
690.0,1497.0
690.0,1491.0
690.0,1485.0
690.0,1449.0
690.0,1443.0
690.0,1437.0
690.0,1431.0
690.0,1425.0
690.0,1419.0
690.0,1197.0
690.0,1191.0
690.0,1185.0
690.0,645.0
690.0,453.0
690.0,411.0
690.0,405.0
690.0,399.0
690.0,387.0
690.0,381.0
690.0,357.0
690.0,327.0
690.0,279.0
690.0,273.0
690.0,237.0
690.0,231.0
690.0,207.0
690.0,201.0
690.0,195.0
693.0,1536.0
693.0,1530.0
693.0,1524.0
693.0,1518.0
693.0,1512.0
693.0,1506.0
693.0,1500.0
693.0,1494.0
696.0,1539.0
696.0,1533.0
696.0,1527.0
696.0,1515.0
696.0,1509.0
696.0,1503.0
696.0,1497.0
696.0,1491.0
696.0,1485.0
696.0,1449.0
696.0,1443.0
696.0,1437.0
696.0,1431.0
696.0,1425.0
696.0,1419.0
696.0,1197.0
696.0,1191.0
696.0,1185.0
696.0,411.0
696.0,405.0
696.0,387.0
696.0,357.0
696.0,327.0
696.0,285.0
696.0,279.0
696.0,231.0
696.0,207.0
696.0,201.0
696.0,195.0
699.0,1536.0
699.0,1530.0
699.0,1524.0
699.0,1518.0
699.0,1512.0
699.0,1506.0
699.0,1500.0
699.0,1494.0
699.0,1488.0
699.0,1140.0
699.0,1134.0
699.0,1128.0
699.0,1122.0
702.0,1797.0
702.0,1539.0
702.0,1533.0
702.0,1527.0
702.0,1515.0
702.0,1509.0
702.0,1503.0
702.0,1497.0
702.0,1491.0
702.0,1485.0
702.0,1449.0
702.0,1443.0
702.0,1437.0
702.0,1431.0
702.0,1425.0
702.0,1419.0
702.0,1197.0
702.0,1191.0
702.0,1185.0
702.0,417.0
702.0,411.0
702.0,405.0
702.0,387.0
702.0,363.0
702.0,357.0
702.0,285.0
702.0,279.0
702.0,201.0
702.0,195.0
702.0,39.0
702.0,33.0
705.0,1536.0
705.0,1530.0
705.0,1524.0
705.0,1518.0
705.0,1512.0
705.0,1506.0
705.0,1500.0
705.0,1494.0
705.0,1488.0
705.0,1140.0
705.0,1134.0
705.0,1128.0
705.0,1122.0
708.0,1797.0
708.0,1539.0
708.0,1533.0
708.0,1527.0
708.0,1521.0
708.0,1515.0
708.0,1503.0
708.0,1497.0
708.0,1491.0
708.0,1449.0
708.0,1443.0
708.0,1437.0
708.0,1425.0
708.0,1197.0
708.0,1191.0
708.0,1185.0
708.0,417.0
708.0,411.0
708.0,363.0
708.0,357.0
708.0,297.0
708.0,291.0
708.0,285.0
708.0,279.0
708.0,243.0
708.0,201.0
708.0,195.0
708.0,45.0
708.0,39.0
708.0,33.0
711.0,1794.0
711.0,1788.0
711.0,1536.0
711.0,1530.0
711.0,1524.0
711.0,1518.0
711.0,1512.0
711.0,1506.0
711.0,1500.0
711.0,1494.0
711.0,1128.0
711.0,1122.0
711.0,1116.0
711.0,426.0
711.0,420.0
714.0,1839.0
714.0,1833.0
714.0,1827.0
714.0,1539.0
714.0,1533.0
714.0,1527.0
714.0,1515.0
714.0,1509.0
714.0,1503.0
714.0,1497.0
714.0,1197.0
714.0,1191.0
714.0,1185.0
714.0,525.0
714.0,429.0
714.0,423.0
714.0,417.0
714.0,357.0
714.0,297.0
714.0,291.0
714.0,285.0
714.0,279.0
714.0,243.0
714.0,237.0
714.0,201.0
714.0,195.0
714.0,45.0
714.0,39.0
714.0,33.0
717.0,1872.0
717.0,1866.0
717.0,1800.0
717.0,1794.0
717.0,1788.0
717.0,1782.0
717.0,1776.0
717.0,1770.0
717.0,1530.0
717.0,1524.0
717.0,1518.0
717.0,1512.0
717.0,1506.0
717.0,1500.0
717.0,1128.0
717.0,1122.0
717.0,1116.0
717.0,1110.0
717.0,1104.0
717.0,912.0
720.0,1839.0
720.0,1833.0
720.0,1827.0
720.0,1821.0
720.0,1539.0
720.0,1533.0
720.0,1527.0
720.0,1515.0
720.0,1509.0
720.0,1503.0
720.0,1197.0
720.0,1191.0
720.0,1185.0
720.0,429.0
720.0,423.0
720.0,357.0
720.0,297.0
720.0,291.0
720.0,285.0
720.0,261.0
720.0,237.0
720.0,45.0
720.0,39.0
720.0,33.0
723.0,1872.0
723.0,1866.0
723.0,1800.0
723.0,1794.0
723.0,1788.0
723.0,1782.0
723.0,1776.0
723.0,1770.0
723.0,1524.0
723.0,1518.0
723.0,1512.0
723.0,1506.0
723.0,1128.0
723.0,1122.0
723.0,1116.0
723.0,1110.0
723.0,1104.0
723.0,912.0
723.0,444.0
726.0,1845.0
726.0,1839.0
726.0,1833.0
726.0,1827.0
726.0,1821.0
726.0,1815.0
726.0,1539.0
726.0,1533.0
726.0,1527.0
726.0,1515.0
726.0,1509.0
726.0,1395.0
726.0,1389.0
726.0,1383.0
726.0,1191.0
726.0,531.0
726.0,429.0
726.0,423.0
726.0,357.0
726.0,303.0
726.0,297.0
726.0,291.0
726.0,285.0
726.0,261.0
726.0,255.0
726.0,237.0
726.0,57.0
726.0,45.0
726.0,39.0
726.0,33.0
729.0,1788.0
729.0,1782.0
729.0,1776.0
729.0,1770.0
729.0,1518.0
729.0,450.0
729.0,444.0
729.0,432.0
732.0,1845.0
732.0,1839.0
732.0,1833.0
732.0,1827.0
732.0,1821.0
732.0,1815.0
732.0,1539.0
732.0,1533.0
732.0,1527.0
732.0,1521.0
732.0,1515.0
732.0,1509.0
732.0,1395.0
732.0,1389.0
732.0,1383.0
732.0,531.0
732.0,453.0
732.0,429.0
732.0,309.0
732.0,303.0
732.0,297.0
732.0,291.0
732.0,285.0
732.0,273.0
732.0,261.0
732.0,255.0
732.0,237.0
732.0,219.0
732.0,57.0
732.0,51.0
732.0,45.0
732.0,39.0
732.0,33.0
735.0,1776.0
735.0,1770.0
735.0,1764.0
735.0,438.0
735.0,432.0
738.0,1845.0
738.0,1839.0
738.0,1833.0
738.0,1827.0
738.0,1821.0
738.0,1815.0
738.0,1695.0
738.0,1689.0
738.0,1539.0
738.0,1533.0
738.0,1527.0
738.0,1521.0
738.0,1515.0
738.0,1509.0
738.0,1395.0
738.0,1389.0
738.0,1383.0
738.0,453.0
738.0,435.0
738.0,315.0
738.0,309.0
738.0,303.0
738.0,297.0
738.0,279.0
738.0,273.0
738.0,249.0
738.0,219.0
738.0,45.0
738.0,39.0
738.0,33.0
741.0,1776.0
741.0,1770.0
741.0,1764.0
741.0,456.0
741.0,438.0
741.0,432.0
741.0,306.0
744.0,1845.0
744.0,1839.0
744.0,1833.0
744.0,1827.0
744.0,1821.0
744.0,1815.0
744.0,1803.0
744.0,1701.0
744.0,1695.0
744.0,1689.0
744.0,1521.0
744.0,1515.0
744.0,1509.0
744.0,1479.0
744.0,1473.0
744.0,1395.0
744.0,1389.0
744.0,1383.0
744.0,315.0
744.0,309.0
744.0,297.0
744.0,279.0
744.0,273.0
744.0,267.0
744.0,219.0
744.0,45.0
744.0,39.0
744.0,33.0
747.0,486.0
747.0,480.0
747.0,474.0
747.0,468.0
747.0,438.0
747.0,318.0
747.0,312.0
747.0,258.0
747.0,222.0
750.0,1845.0
750.0,1839.0
750.0,1833.0
750.0,1827.0
750.0,1821.0
750.0,1815.0
750.0,1809.0
750.0,1803.0
750.0,1797.0
750.0,1695.0
750.0,1689.0
750.0,1521.0
750.0,1515.0
750.0,1509.0
750.0,1479.0
750.0,1473.0
750.0,1395.0
750.0,1389.0
750.0,1383.0
750.0,531.0
750.0,321.0
750.0,315.0
750.0,309.0
750.0,297.0
750.0,279.0
750.0,273.0
750.0,267.0
750.0,261.0
750.0,183.0
750.0,159.0
750.0,45.0
750.0,39.0
750.0,33.0
753.0,480.0
753.0,474.0
753.0,468.0
753.0,324.0
753.0,318.0
753.0,102.0
756.0,1845.0
756.0,1839.0
756.0,1833.0
756.0,1827.0
756.0,1821.0
756.0,1815.0
756.0,1809.0
756.0,1533.0
756.0,1527.0
756.0,1521.0
756.0,1515.0
756.0,1509.0
756.0,1479.0
756.0,1473.0
756.0,651.0
756.0,531.0
756.0,441.0
756.0,333.0
756.0,327.0
756.0,321.0
756.0,303.0
756.0,297.0
756.0,279.0
756.0,267.0
756.0,261.0
756.0,231.0
756.0,183.0
756.0,165.0
756.0,159.0
756.0,153.0
756.0,45.0
756.0,39.0
756.0,33.0
759.0,330.0
759.0,324.0
759.0,102.0
762.0,1845.0
762.0,1839.0
762.0,1833.0
762.0,1827.0
762.0,1821.0
762.0,1815.0
762.0,1533.0
762.0,1527.0
762.0,1521.0
762.0,1515.0
762.0,1509.0
762.0,1479.0
762.0,1473.0
762.0,567.0
762.0,441.0
762.0,339.0
762.0,333.0
762.0,327.0
762.0,303.0
762.0,297.0
762.0,279.0
762.0,273.0
762.0,231.0
762.0,225.0
762.0,195.0
762.0,183.0
762.0,165.0
762.0,159.0
762.0,153.0
762.0,39.0
762.0,33.0
765.0,390.0
765.0,384.0
765.0,336.0
768.0,1941.0
768.0,1845.0
768.0,1839.0
768.0,1833.0
768.0,1827.0
768.0,1821.0
768.0,1815.0
768.0,1539.0
768.0,1533.0
768.0,1527.0
768.0,1521.0
768.0,1515.0
768.0,1509.0
768.0,1479.0
768.0,1473.0
768.0,1137.0
768.0,1131.0
768.0,567.0
768.0,537.0
768.0,489.0
768.0,447.0
768.0,339.0
768.0,333.0
768.0,327.0
768.0,309.0
768.0,297.0
768.0,279.0
768.0,273.0
768.0,231.0
768.0,225.0
768.0,195.0
768.0,183.0
768.0,177.0
768.0,159.0
768.0,39.0
768.0,33.0
771.0,450.0
771.0,144.0
771.0,120.0
774.0,1947.0
774.0,1941.0
774.0,1845.0
774.0,1839.0
774.0,1833.0
774.0,1827.0
774.0,1821.0
774.0,1815.0
774.0,1539.0
774.0,1533.0
774.0,1527.0
774.0,1521.0
774.0,1515.0
774.0,1509.0
774.0,1485.0
774.0,1479.0
774.0,1473.0
774.0,1137.0
774.0,1131.0
774.0,615.0
774.0,537.0
774.0,489.0
774.0,411.0
774.0,339.0
774.0,309.0
774.0,303.0
774.0,285.0
774.0,279.0
774.0,273.0
774.0,231.0
774.0,225.0
774.0,195.0
774.0,177.0
774.0,159.0
774.0,39.0
774.0,33.0
777.0,930.0
777.0,924.0
777.0,906.0
777.0,618.0
777.0,120.0
780.0,1947.0
780.0,1941.0
780.0,1845.0
780.0,1839.0
780.0,1833.0
780.0,1827.0
780.0,1821.0
780.0,1815.0
780.0,1569.0
780.0,1539.0
780.0,1533.0
780.0,1527.0
780.0,1521.0
780.0,1515.0
780.0,1509.0
780.0,1485.0
780.0,1479.0
780.0,1473.0
780.0,1407.0
780.0,1137.0
780.0,1131.0
780.0,663.0
780.0,537.0
780.0,477.0
780.0,417.0
780.0,411.0
780.0,285.0
780.0,279.0
780.0,273.0
780.0,231.0
780.0,177.0
780.0,159.0
780.0,153.0
780.0,39.0
780.0,33.0
783.0,1386.0
783.0,1380.0
783.0,930.0
783.0,918.0
783.0,912.0
783.0,906.0
783.0,618.0
783.0,570.0
783.0,384.0
783.0,378.0
783.0,372.0
783.0,366.0
783.0,360.0
783.0,354.0
783.0,348.0
786.0,1947.0
786.0,1941.0
786.0,1845.0
786.0,1839.0
786.0,1833.0
786.0,1827.0
786.0,1821.0
786.0,1815.0
786.0,1569.0
786.0,1533.0
786.0,1527.0
786.0,1485.0
786.0,1479.0
786.0,1473.0
786.0,1335.0
786.0,1329.0
786.0,1137.0
786.0,1131.0
786.0,1125.0
786.0,1119.0
786.0,1113.0
786.0,663.0
786.0,537.0
786.0,483.0
786.0,471.0
786.0,417.0
786.0,411.0
786.0,321.0
786.0,315.0
786.0,285.0
786.0,279.0
786.0,273.0
786.0,255.0
786.0,231.0
786.0,177.0
786.0,39.0
786.0,33.0
789.0,1554.0
789.0,1548.0
789.0,1542.0
789.0,1434.0
789.0,1404.0
789.0,1398.0
789.0,1392.0
789.0,1386.0
789.0,1380.0
789.0,966.0
789.0,948.0
789.0,576.0
789.0,384.0
789.0,378.0
789.0,372.0
789.0,366.0
789.0,360.0
792.0,1845.0
792.0,1839.0
792.0,1833.0
792.0,1827.0
792.0,1821.0
792.0,1815.0
792.0,1479.0
792.0,1473.0
792.0,1365.0
792.0,1335.0
792.0,1329.0
792.0,1137.0
792.0,1131.0
792.0,663.0
792.0,537.0
792.0,489.0
792.0,483.0
792.0,465.0
792.0,417.0
792.0,411.0
792.0,321.0
792.0,315.0
792.0,291.0
792.0,279.0
792.0,255.0
792.0,231.0
792.0,213.0
792.0,177.0
795.0,1560.0
795.0,1554.0
795.0,1548.0
795.0,1542.0
795.0,1434.0
795.0,1404.0
795.0,1398.0
795.0,1392.0
795.0,1386.0
795.0,1380.0
795.0,978.0
795.0,972.0
795.0,966.0
795.0,948.0
795.0,942.0
795.0,936.0
795.0,366.0
795.0,324.0
795.0,36.0
795.0,30.0
798.0,1845.0
798.0,1839.0
798.0,1833.0
798.0,1827.0
798.0,1377.0
798.0,1371.0
798.0,1365.0
798.0,1335.0
798.0,1329.0
798.0,1143.0
798.0,1137.0
798.0,1131.0
798.0,867.0
798.0,657.0
798.0,651.0
798.0,525.0
798.0,495.0
798.0,489.0
798.0,483.0
798.0,423.0
798.0,417.0
798.0,411.0
798.0,327.0
798.0,321.0
798.0,279.0
798.0,255.0
798.0,213.0
798.0,177.0
798.0,33.0
798.0,21.0
801.0,1440.0
801.0,1434.0
801.0,1404.0
801.0,1398.0
801.0,1392.0
801.0,1386.0
801.0,1380.0
801.0,960.0
801.0,954.0
801.0,948.0
801.0,942.0
801.0,936.0
801.0,426.0
801.0,420.0
801.0,414.0
801.0,408.0
801.0,354.0
801.0,348.0
801.0,330.0
801.0,132.0
801.0,126.0
801.0,36.0
804.0,1845.0
804.0,1839.0
804.0,1833.0
804.0,1827.0
804.0,1623.0
804.0,1425.0
804.0,1419.0
804.0,1377.0
804.0,1371.0
804.0,1365.0
804.0,1137.0
804.0,1131.0
804.0,867.0
804.0,861.0
804.0,657.0
804.0,651.0
804.0,495.0
804.0,489.0
804.0,441.0
804.0,423.0
804.0,417.0
804.0,411.0
804.0,279.0
804.0,219.0
804.0,213.0
804.0,33.0
804.0,27.0
804.0,21.0
807.0,1458.0
807.0,1452.0
807.0,1446.0
807.0,1440.0
807.0,1428.0
807.0,1422.0
807.0,1416.0
807.0,1410.0
807.0,1404.0
807.0,1398.0
807.0,1038.0
807.0,1032.0
807.0,978.0
807.0,972.0
807.0,966.0
807.0,960.0
807.0,954.0
807.0,948.0
807.0,498.0
807.0,426.0
807.0,420.0
807.0,414.0
807.0,366.0
807.0,360.0
807.0,354.0
807.0,336.0
807.0,330.0
807.0,132.0
810.0,1863.0
810.0,1857.0
810.0,1851.0
810.0,1845.0
810.0,1839.0
810.0,1833.0
810.0,1623.0
810.0,1617.0
810.0,1611.0
810.0,1605.0
810.0,1599.0
810.0,1377.0
810.0,1371.0
810.0,1365.0
810.0,867.0
810.0,861.0
810.0,855.0
810.0,651.0
810.0,507.0
810.0,501.0
810.0,489.0
810.0,447.0
810.0,441.0
810.0,429.0
810.0,423.0
810.0,417.0
810.0,273.0
810.0,267.0
810.0,225.0
810.0,219.0
810.0,105.0
810.0,33.0
810.0,27.0
810.0,21.0
813.0,1458.0
813.0,1452.0
813.0,1446.0
813.0,1440.0
813.0,1428.0
813.0,1422.0
813.0,1416.0
813.0,1410.0
813.0,1404.0
813.0,1398.0
813.0,1068.0
813.0,1062.0
813.0,1056.0
813.0,1050.0
813.0,1044.0
813.0,1038.0
813.0,978.0
813.0,972.0
813.0,966.0
813.0,444.0
813.0,432.0
813.0,426.0
813.0,420.0
813.0,390.0
813.0,384.0
813.0,366.0
813.0,360.0
816.0,1863.0
816.0,1857.0
816.0,1851.0
816.0,1845.0
816.0,1839.0
816.0,1833.0
816.0,1629.0
816.0,1623.0
816.0,1617.0
816.0,1611.0
816.0,1605.0
816.0,1599.0
816.0,1377.0
816.0,1371.0
816.0,1365.0
816.0,1107.0
816.0,1101.0
816.0,1095.0
816.0,867.0
816.0,861.0
816.0,831.0
816.0,663.0
816.0,507.0
816.0,501.0
816.0,489.0
816.0,453.0
816.0,447.0
816.0,441.0
816.0,435.0
816.0,429.0
816.0,423.0
816.0,267.0
816.0,231.0
816.0,225.0
816.0,219.0
816.0,105.0
816.0,33.0
816.0,27.0
816.0,21.0
819.0,1218.0
819.0,1212.0
819.0,1206.0
819.0,1200.0
819.0,1068.0
819.0,1062.0
819.0,1056.0
819.0,1050.0
819.0,1044.0
819.0,1038.0
819.0,996.0
819.0,558.0
819.0,552.0
819.0,456.0
819.0,450.0
819.0,444.0
819.0,438.0
819.0,390.0
819.0,384.0
819.0,378.0
819.0,372.0
822.0,1863.0
822.0,1857.0
822.0,1851.0
822.0,1845.0
822.0,1839.0
822.0,1833.0
822.0,1629.0
822.0,1623.0
822.0,1617.0
822.0,1611.0
822.0,1605.0
822.0,1599.0
822.0,1377.0
822.0,1371.0
822.0,1365.0
822.0,1107.0
822.0,1101.0
822.0,1095.0
822.0,849.0
822.0,843.0
822.0,831.0
822.0,513.0
822.0,507.0
822.0,501.0
822.0,489.0
822.0,453.0
822.0,447.0
822.0,435.0
822.0,429.0
822.0,303.0
822.0,267.0
822.0,231.0
822.0,225.0
822.0,195.0
822.0,105.0
822.0,33.0
822.0,27.0
822.0,21.0
822.0,3.0
825.0,1668.0
825.0,1362.0
825.0,1356.0
825.0,1236.0
825.0,1230.0
825.0,1224.0
825.0,1218.0
825.0,1212.0
825.0,1206.0
825.0,1200.0
825.0,1194.0
825.0,1188.0
825.0,1182.0
825.0,1176.0
825.0,1170.0
825.0,1164.0
825.0,1056.0
825.0,1050.0
825.0,1044.0
825.0,1038.0
825.0,1032.0
825.0,768.0
825.0,462.0
825.0,456.0
825.0,378.0
825.0,372.0
825.0,366.0
825.0,360.0
825.0,330.0
828.0,1863.0
828.0,1857.0
828.0,1851.0
828.0,1845.0
828.0,1839.0
828.0,1833.0
828.0,1629.0
828.0,1623.0
828.0,1617.0
828.0,1611.0
828.0,1605.0
828.0,1599.0
828.0,1377.0
828.0,1371.0
828.0,1365.0
828.0,1101.0
828.0,1095.0
828.0,1083.0
828.0,849.0
828.0,633.0
828.0,507.0
828.0,501.0
828.0,489.0
828.0,441.0
828.0,429.0
828.0,405.0
828.0,261.0
828.0,213.0
828.0,195.0
828.0,45.0
828.0,27.0
828.0,3.0
831.0,1668.0
831.0,1362.0
831.0,1356.0
831.0,1236.0
831.0,1230.0
831.0,1224.0
831.0,1218.0
831.0,1212.0
831.0,1206.0
831.0,1200.0
831.0,1194.0
831.0,1188.0
831.0,1182.0
831.0,1176.0
831.0,1170.0
831.0,1164.0
831.0,1038.0
831.0,1032.0
831.0,1020.0
831.0,732.0
831.0,726.0
831.0,720.0
831.0,600.0
831.0,588.0
831.0,582.0
831.0,366.0
831.0,360.0
831.0,336.0
831.0,330.0
831.0,324.0
831.0,318.0
831.0,312.0
834.0,1863.0
834.0,1857.0
834.0,1851.0
834.0,1845.0
834.0,1839.0
834.0,1833.0
834.0,1623.0
834.0,1617.0
834.0,1611.0
834.0,1377.0
834.0,1371.0
834.0,1365.0
834.0,1317.0
834.0,1311.0
834.0,1095.0
834.0,1089.0
834.0,1083.0
834.0,855.0
834.0,849.0
834.0,651.0
834.0,633.0
834.0,507.0
834.0,489.0
834.0,441.0
834.0,435.0
834.0,417.0
834.0,405.0
834.0,261.0
834.0,195.0
834.0,3.0
837.0,1236.0
837.0,1230.0
837.0,1224.0
837.0,1218.0
837.0,1212.0
837.0,1206.0
837.0,1200.0
837.0,1194.0
837.0,1188.0
837.0,1032.0
837.0,1026.0
837.0,1020.0
837.0,888.0
837.0,852.0
837.0,792.0
837.0,786.0
837.0,780.0
837.0,600.0
837.0,594.0
837.0,588.0
837.0,336.0
837.0,324.0
837.0,318.0
837.0,312.0
840.0,1857.0
840.0,1851.0
840.0,1845.0
840.0,1839.0
840.0,1833.0
840.0,1377.0
840.0,1371.0
840.0,1365.0
840.0,1323.0
840.0,1317.0
840.0,1311.0
840.0,1089.0
840.0,1083.0
840.0,1071.0
840.0,861.0
840.0,855.0
840.0,849.0
840.0,651.0
840.0,633.0
840.0,489.0
840.0,471.0
840.0,441.0
840.0,435.0
840.0,417.0
840.0,405.0
840.0,39.0
840.0,3.0
843.0,1578.0
843.0,1572.0
843.0,1566.0
843.0,1560.0
843.0,1554.0
843.0,1548.0
843.0,1542.0
843.0,1536.0
843.0,1530.0
843.0,1524.0
843.0,1224.0
843.0,1218.0
843.0,1212.0
843.0,1206.0
843.0,1140.0
843.0,1134.0
843.0,1128.0
843.0,1026.0
843.0,924.0
843.0,918.0
843.0,858.0
843.0,852.0
843.0,804.0
843.0,786.0
843.0,780.0
843.0,348.0
843.0,342.0
